t;Export_Amino_Acids;Export_Nitrates;Export_cytokinins;Unloading_Amino_Acids;Total_Transpiration;Unloading_Sucrose
1445;0.02301327;0.04705982;0.00527107;1.42984904;0.00005609;109.35843212
1446;0.01281972;0.02498743;0.00274530;1.03228835;0.00002903;82.07175125
1447;0.00398116;0.00751713;0.00081113;0.70493108;0.00000852;60.91429860
1448;0.00419514;0.00776513;0.00082352;0.55581743;0.00000860;46.42197281
1449;0.00427781;0.00779971;0.00081350;0.49070931;0.00000844;37.57549164
1450;0.00445659;0.00803348;0.00082499;0.45292039;0.00000851;34.10000847
1451;0.00454534;0.00810626;0.00082009;0.41871890;0.00000841;31.54843853
1452;0.00513256;0.00905397;0.00090317;0.37465058;0.00000921;29.52670588
1453;0.00531418;0.00929856;0.00091572;0.34914149;0.00000928;27.68743260
1454;0.02692403;0.04673543;0.00454551;0.32560875;0.00004581;26.24919680
1455;0.03973667;0.06897960;0.00663346;0.32898761;0.00006649;26.31263688
1456;0.03529467;0.06146987;0.00584549;0.33940774;0.00005827;27.26666411
1457;0.03613470;0.06303540;0.00592782;0.34808855;0.00005876;28.03715549
1458;0.04397367;0.07690943;0.00715485;0.35834186;0.00007052;29.65769788
1459;0.03145723;0.05516252;0.00507747;0.35269429;0.00004975;30.33275402
1460;0.03981367;0.06993105;0.00637147;0.37301477;0.00006206;32.77991347
1461;0.14980064;0.26400374;0.02381113;0.56080690;0.00023053;53.50898353
1462;0.16114026;0.29068223;0.02600520;0.74819726;0.00025044;75.88861128
1463;0.39049906;0.72003414;0.06390775;1.05400247;0.00061213;110.99716087
1464;0.39752160;0.78141604;0.06908280;1.14507236;0.00065929;126.87524692
1465;2.13304522;4.52139345;0.39864358;1.95951024;0.00379302;194.46825432
1466;1.19620851;5.17854832;0.47185821;2.88970711;0.00455419;248.84801818
1467;0.41452362;3.38840435;0.32180522;3.48689975;0.00316623;272.63405111
1468;0.34734684;2.56404840;0.24865972;3.56593772;0.00247183;265.49642503
1469;0.14587302;0.90812807;0.08918155;2.85730894;0.00089248;213.36531108
1470;0.06827773;0.34162381;0.03338393;1.92341672;0.00033346;150.46832991
1471;0.04587080;0.19687836;0.01904891;1.24458538;0.00018941;102.05683477
1472;0.05140125;0.20125744;0.01928707;0.85500485;0.00019089;71.70835027
1473;0.04915632;0.18379704;0.01746323;0.66801381;0.00017211;55.57743079
1474;0.05632466;0.20403263;0.01920788;0.59974348;0.00018841;46.27149701
1475;0.05791503;0.20438495;0.01906472;0.54810245;0.00018609;39.99199909
1476;0.04818641;0.16571206;0.01532417;0.47450926;0.00014886;34.24933168
1477;0.04396583;0.14805418;0.01358241;0.42961378;0.00013134;30.39584245
1478;0.05264416;0.17401641;0.01583718;0.41355254;0.00015243;28.61566185
1479;0.05976317;0.19549327;0.01765672;0.43276278;0.00016915;29.39466625
1480;0.05268169;0.17010485;0.01524637;0.42613382;0.00014535;28.90179592
1481;0.04386473;0.13988530;0.01244679;0.42464969;0.00011809;28.92878716
1482;0.04278541;0.13466594;0.01189299;0.44481730;0.00011227;30.36595730
1483;0.04410898;0.13665482;0.01197641;0.45545823;0.00011245;31.40112961
1484;0.16448946;0.50297881;0.04375806;0.52871625;0.00040868;35.92917029
1485;0.48050566;1.51140082;0.13097706;1.16010278;0.00121867;77.54522995
1486;0.68420622;2.43713134;0.21235939;2.02539746;0.00197748;133.86898773
1487;0.28030359;1.17773789;0.10403597;2.21125045;0.00097349;150.92965250
1488;0.56656885;2.35247366;0.20844189;2.83842905;0.00195064;189.10287248
1489;0.48818827;2.19118300;0.19669378;3.13969528;0.00184976;207.69051545
1490;0.46611282;2.15191111;0.19548770;3.43753799;0.00184709;222.93660678
1491;0.50739121;2.30455744;0.21150872;3.62370643;0.00200650;229.88670880
1492;0.28566563;1.29235962;0.12002597;3.33350985;0.00114444;212.41074950
1493;0.18383683;0.74796485;0.06951142;2.74915536;0.00066259;176.36033255
1494;0.06625578;0.24209326;0.02238645;1.92145505;0.00021272;128.58599372
1495;0.06045120;0.20031651;0.01834839;1.35518661;0.00017339;93.27238309
1496;0.05625078;0.17569066;0.01594807;1.01437115;0.00014990;70.64503231
1497;0.08034120;0.24254003;0.02182470;0.88885787;0.00020403;60.17278940
1498;0.07167439;0.21256678;0.01896516;0.84450237;0.00017631;53.58730879
1499;0.04923981;0.14213634;0.01256833;0.73877036;0.00011614;45.81225714
1500;0.03187284;0.08986434;0.00788279;0.65936295;0.00007244;40.83589309
1501;0.02258155;0.06213375;0.00540542;0.64423168;0.00004938;37.92156302
1502;0.01838643;0.04933475;0.00425659;0.60870198;0.00003866;36.41882317
1503;0.01328255;0.03481171;0.00297915;0.58862240;0.00002689;35.56933387
1504;0.02142648;0.05488772;0.00465956;0.57565978;0.00004179;35.20867672
1505;0.02203751;0.05539242;0.00466658;0.56700967;0.00004159;35.36994303
1506;0.01498476;0.03701422;0.00309525;0.56774354;0.00002741;36.20439747
1507;0.02341882;0.05679376;0.00471441;0.57414262;0.00004148;37.37218099
1508;0.06580236;0.15709759;0.01294982;0.58047189;0.00011321;38.10154546
1509;0.34621246;0.82243191;0.06739461;0.94389560;0.00058554;63.92491964
1510;0.80151993;2.00724286;0.16445731;1.68004440;0.00142398;113.34371231
1511;0.78043617;2.28899710;0.18938995;2.34610375;0.00164242;158.32295855
1512;1.00560755;3.41522695;0.28599679;3.01086656;0.00248717;198.38121800
1513;0.77784090;3.33739087;0.28564572;3.56236190;0.00250368;226.27528352
1514;0.78383316;3.82136749;0.33403322;4.06631816;0.00295078;247.51321837
1515;0.76750176;4.16388098;0.37341888;4.58761327;0.00333333;265.77968738
1516;0.29902544;1.71743924;0.15858558;4.09876718;0.00143363;237.13797534
1517;0.13060474;0.61498039;0.05703676;2.98041094;0.00051614;177.84150914
1518;0.08583997;0.34234238;0.03153761;1.98308307;0.00028409;124.26038910
1519;0.07053198;0.25501595;0.02327795;1.45821092;0.00020844;91.46739499
1520;0.03580344;0.12146533;0.01098072;1.17700907;0.00009769;71.52100492
1521;0.02252134;0.07223674;0.00646201;1.06487721;0.00005708;61.45332876
1522;0.01800914;0.05491963;0.00486146;0.99605505;0.00004263;55.88310247
1523;0.03268697;0.09529653;0.00834976;0.97048189;0.00007266;52.95066826
1524;0.03535511;0.09940463;0.00862813;0.93364185;0.00007454;50.98790431
1525;0.04462515;0.12155535;0.01045686;0.92361190;0.00008967;50.01996692
1526;0.04604130;0.12208545;0.01041518;0.90275776;0.00008866;49.16442699
1527;0.03179725;0.08228912;0.00696446;0.89599692;0.00005885;48.74800997
1528;0.03324582;0.08377993;0.00703461;0.88474451;0.00005900;48.95120915
1529;0.04393877;0.10804176;0.00900359;0.87553063;0.00007494;48.98906359
1530;0.05549121;0.13366845;0.01106171;0.82860396;0.00009139;49.06002616
1531;0.06774683;0.16067455;0.01321149;0.78421215;0.00010834;49.54416375
1532;0.11559165;0.27118686;0.02216764;0.73597257;0.00018046;47.62016486
1533;0.22660914;0.53239934;0.04331540;0.93949508;0.00035018;61.98044408
1534;0.54108756;1.29653690;0.10522717;1.37024699;0.00084564;92.44986126
1535;0.67593562;1.75427490;0.14288816;1.89767132;0.00114484;130.65755469
1536;0.57293040;1.64645550;0.13505717;2.23596662;0.00108072;157.12359658
1537;0.53949657;1.65708421;0.13675806;2.38567194;0.00109248;171.41720542
1538;0.63045047;2.04144974;0.16949860;2.58778578;0.00135179;185.77161985
1539;0.24735854;0.86345358;0.07233492;2.29310555;0.00057682;168.90227442
1540;0.18765019;0.63113586;0.05284094;1.90191819;0.00041936;144.02987398
1541;0.08772093;0.28457666;0.02376984;1.49549666;0.00018757;116.83259906
1542;0.02777010;0.08602747;0.00715071;1.15303482;0.00005603;92.97722756
1543;0.03914932;0.11583758;0.00957011;0.90815391;0.00007440;76.25014031
1544;0.04101735;0.11769954;0.00967060;0.79299619;0.00007461;65.92893555
1545;0.04212424;0.11795089;0.00964152;0.71769773;0.00007382;59.72998910
1546;0.04365271;0.11976046;0.00974246;0.63705482;0.00007402;55.73000170
1547;0.03333055;0.08993729;0.00728361;0.62359226;0.00005492;54.43995939
1548;0.06681965;0.17708843;0.01427871;0.60974983;0.00010683;54.05193201
1549;0.04355400;0.11434384;0.00918761;0.58604497;0.00006823;52.92518522
1550;0.03335743;0.08638951;0.00691625;0.57388183;0.00005097;53.92330667
1551;0.02275412;0.05804642;0.00463067;0.56020404;0.00003386;54.77640961
1552;0.02342843;0.05879143;0.00467390;0.54680769;0.00003391;54.27888171
1553;0.02443495;0.06038050;0.00478503;0.52078044;0.00003444;53.78237611
1554;0.03816162;0.09298698;0.00734780;0.50055671;0.00005247;54.13061740
1555;0.02586927;0.06237776;0.00491725;0.48197472;0.00003484;54.72962068
1556;0.04818543;0.11479184;0.00902787;0.54954955;0.00006346;59.67000389
1557;0.23369173;0.55142166;0.04329099;0.74355752;0.00030194;78.48459608
1558;0.60000666;1.44449270;0.11354987;1.07642875;0.00078698;108.10936300
1559;0.83583941;2.18825826;0.17325155;1.51900840;0.00119668;140.80930838
1560;1.84443216;5.50277598;0.44091902;2.42691136;0.00304276;183.46182175
1561;1.25462061;5.83307874;0.48374367;3.54729481;0.00337285;218.98250184
1562;0.84563583;5.34834192;0.46058501;4.57312145;0.00325102;241.99902603
1563;0.69027590;4.53391767;0.40431842;5.37083848;0.00288686;254.99168356
1564;0.86740601;5.00450809;0.45940799;6.00097275;0.00331080;260.65615050
1565;0.26200741;1.39654308;0.13253910;5.22127766;0.00096658;221.31574051
1566;0.10512478;0.42110474;0.04010144;3.98886281;0.00029178;170.88666336
1567;0.07415590;0.24231020;0.02296993;3.07274138;0.00016609;132.63830470
1568;0.09767998;0.27931192;0.02632727;2.58036002;0.00018906;109.77862980
1569;0.12086218;0.31596288;0.02963278;2.17963323;0.00021139;92.14276722
1570;0.15734787;0.38721451;0.03615697;1.92449753;0.00025629;80.18112478
1571;0.15421118;0.36500218;0.03396512;1.79033562;0.00023931;73.04236939
1572;0.17923387;0.41043493;0.03806628;1.70414212;0.00026660;68.21370293
1573;0.21186663;0.47384591;0.04383024;1.65372347;0.00030521;65.07130796
1574;0.17364229;0.38271152;0.03533265;1.59736573;0.00024471;61.97798247
1575;0.16896989;0.36500112;0.03361806;1.55628171;0.00023150;59.85584612
1576;0.18430171;0.39056947;0.03589187;1.51473658;0.00024575;57.71830136
1577;0.15227991;0.31806360;0.02917501;1.48600586;0.00019864;56.16165643
1578;0.18471605;0.37844225;0.03463805;1.46699826;0.00023445;55.81203165
1579;0.19140399;0.38726634;0.03539211;1.34199604;0.00023822;55.28701170
1580;0.45455222;0.91255298;0.08329440;1.36899957;0.00055754;51.80333638
1581;0.53924765;1.12479196;0.10295167;1.82658441;0.00068666;63.03781078
1582;0.66436723;1.44411318;0.13276429;2.43453016;0.00088305;80.12699850
1583;0.86068087;1.96258716;0.18166306;3.19104572;0.00120642;101.69546139
1584;0.66971899;1.63109577;0.15259573;3.72469152;0.00101381;117.18427422
1585;0.48488152;1.18852725;0.11210166;3.91307493;0.00074425;123.76663601
1586;0.43119648;1.01466971;0.09616131;3.98116408;0.00063694;127.16600439
1587;0.22342831;0.49907740;0.04746120;3.81276240;0.00031345;123.61570239
1588;0.15788175;0.32472396;0.03086810;3.53922092;0.00020288;116.71957522
1589;0.11092749;0.21093469;0.02001919;3.06440906;0.00013087;103.01410903
1590;0.05028736;0.08945703;0.00847064;2.55088390;0.00005506;87.70663401
1591;0.16495729;0.27687118;0.02613830;2.16798328;0.00016885;75.18887916
1592;0.20802353;0.33900732;0.03195845;1.82523567;0.00020535;64.83142572
1593;0.27650852;0.44400214;0.04182277;1.56981267;0.00026738;55.83113292
1594;0.31815439;0.51104425;0.04814311;1.39821306;0.00030639;49.25124617
1595;0.32976717;0.53484350;0.05042276;1.29349535;0.00031953;44.68685793
1596;0.31403669;0.51621623;0.04871816;1.20806263;0.00030747;40.96827957
1597;0.29100526;0.48458663;0.04578132;1.15796755;0.00028776;38.52519100
1598;0.24950328;0.41991072;0.03970892;1.09749960;0.00024855;36.01029685
1599;0.18599108;0.31484289;0.02979160;1.05644666;0.00018567;34.22854495
1600;0.27775383;0.46896814;0.04437590;1.07592509;0.00027526;34.12409097
1601;0.21861468;0.37276408;0.03531555;1.06618484;0.00021816;33.05235285
1602;0.15497449;0.26461072;0.02508575;1.06876574;0.00015428;33.22539389
1603;0.32349260;0.54794266;0.05194799;1.07965855;0.00031797;33.06343188
1604;1.08696457;1.86973836;0.17763735;1.36845561;0.00108322;37.06268951
1605;1.72232770;3.36343855;0.32321823;2.31949646;0.00197278;56.73765051
1606;2.61301903;6.52672929;0.64129928;4.10043739;0.00393898;89.58814999
1607;1.50831622;6.59764983;0.67937440;6.19484498;0.00424984;125.25694146
1608;1.23164914;6.38515518;0.69130083;8.05980896;0.00441244;155.58578813
1609;1.47789547;6.72734537;0.76651468;10.37987488;0.00499678;192.05036955
1610;1.09080515;4.08533980;0.49303525;11.36833912;0.00329418;209.65777016
1611;0.57380274;1.49631949;0.18679208;10.46887464;0.00126581;198.29042389
1612;1.44273486;2.66005561;0.33462146;10.97631019;0.00227171;207.09492444
1613;1.32038741;2.18571405;0.28039183;10.10345304;0.00191873;193.58518447
1614;0.36245021;0.54718818;0.07122642;8.03667089;0.00049025;158.78476965
1615;0.41929026;0.52684296;0.06836654;6.29775334;0.00046928;127.78775392
1616;0.44014682;0.49968037;0.06463371;4.93945235;0.00044242;102.64595535
1617;0.47063031;0.50498464;0.06510286;3.97834850;0.00044435;83.25849896
1618;0.47506115;0.49602128;0.06375213;3.28207277;0.00043393;69.24336992
1619;0.41496663;0.42874078;0.05494476;2.73968519;0.00037296;58.09973481
1620;0.35805872;0.36760051;0.04695174;2.31598805;0.00031776;49.15392560
1621;0.35793952;0.36582955;0.04655163;2.02995240;0.00031403;43.18485012
1622;0.38465469;0.39373639;0.04992728;1.77604693;0.00033574;37.73387969
1623;0.27673495;0.28616001;0.03617656;1.56627565;0.00024254;33.04457024
1624;0.33691908;0.34870385;0.04391035;1.45171038;0.00029336;30.12706559
1625;0.30604221;0.32021041;0.04019588;1.34837283;0.00026768;27.49779429
1626;0.27795975;0.29347857;0.03671866;1.28165927;0.00024370;25.63936112
1627;0.28755297;0.30570584;0.03811701;1.26524389;0.00025209;24.73606970
1628;1.25031419;1.34032732;0.16658380;1.75659755;0.00109785;30.75032764
1629;2.88070603;3.50890074;0.43918539;3.73459337;0.00289884;58.89395129
1630;2.78025909;5.07974875;0.65458174;6.53121949;0.00437456;99.17138311
1631;1.97966735;5.84434004;0.78962489;9.53418235;0.00539122;142.90574273
1632;1.89850007;6.60408170;0.94707162;12.88744144;0.00664725;195.91696393
1633;2.15180837;7.02572871;1.08546335;16.09631772;0.00789276;248.41181681
1634;2.66265101;5.61736659;0.94856354;18.19200791;0.00720089;287.46368061
1635;2.50068583;3.58665903;0.65281398;18.21111684;0.00515079;298.72494502
1636;2.09455530;2.40559498;0.45717247;17.03610851;0.00370123;289.63365816
1637;0.82467843;0.75776855;0.14714954;13.27985362;0.00121143;238.60837177
1638;0.42822124;0.29942134;0.05753139;9.61232234;0.00047437;181.17061722
1639;0.38503126;0.22720981;0.04283190;7.04076868;0.00035216;137.90969067
1640;0.38276108;0.20642141;0.03815156;5.26578258;0.00031256;106.34955218
1641;0.47927546;0.24714831;0.04480299;4.08608337;0.00036568;84.44538913
1642;0.54501681;0.27853930;0.04959838;3.22285618;0.00040344;67.45128567
1643;0.49734108;0.25780448;0.04514692;2.58297860;0.00036607;54.69386695
1644;0.25111026;0.13284885;0.02288614;2.07506209;0.00018494;44.58220981
1645;0.16724803;0.08876526;0.01502219;1.76383237;0.00012085;38.09849385
1646;0.13509376;0.07169774;0.01192002;1.55537565;0.00009543;32.93919776
1647;0.11759225;0.06243005;0.01020064;1.41009826;0.00008126;29.18125996
1648;0.10751991;0.05714185;0.00918059;1.34205802;0.00007276;26.84269350
1649;0.09616891;0.05116941;0.00808796;1.29443975;0.00006377;25.17870067
1650;0.10033874;0.05343649;0.00831329;1.25428980;0.00006520;23.88283341
1651;0.08362065;0.04462123;0.00683612;1.23461813;0.00005333;23.09692634
1652;0.23304634;0.12445790;0.01878335;1.41170762;0.00014573;25.48440928
1653;0.50946511;0.27518623;0.04097491;2.13015719;0.00031631;36.98952783
1654;1.42659243;0.78970200;0.11628727;3.62288638;0.00089408;62.44199183
1655;2.07385643;1.25165458;0.18357671;5.40426030;0.00141057;94.50398144
1656;1.54555660;1.06119918;0.15598330;6.69830817;0.00120152;121.26706491
1657;1.98808023;1.43599478;0.21097041;8.05401015;0.00162703;150.62103238
1658;1.68903943;1.31828466;0.19453904;8.57945445;0.00150597;167.83735679
1659;0.89620003;0.71956181;0.10646001;8.12797368;0.00082664;166.86015691
1660;0.37057799;0.27916817;0.04106163;6.64018349;0.00031851;143.85986201
1661;0.19172374;0.13245197;0.01925436;5.08874094;0.00014875;116.28449170
1662;0.08422717;0.05444799;0.00781030;3.66292371;0.00006004;89.83373605
1663;0.08637308;0.05332679;0.00754479;2.78995411;0.00005768;70.53158696
1664;0.15434369;0.09264973;0.01293644;2.18649505;0.00009837;56.71374057
1665;0.27061900;0.16065420;0.02216081;1.76060273;0.00016765;46.05307891
1666;0.27163092;0.16220911;0.02213483;1.46321023;0.00016668;38.63383991
1667;0.29395478;0.17732248;0.02394896;1.24956678;0.00017951;32.81871514
1668;0.18673634;0.11432008;0.01529157;1.08598307;0.00011411;28.12535474
1669;0.13597000;0.08385521;0.01110589;0.96857814;0.00008248;24.31708658
1670;0.08522283;0.05278820;0.00692284;0.89410992;0.00005116;22.10949249
1671;0.08535866;0.05292297;0.00687279;0.86437318;0.00005054;21.27312906
1672;0.07149315;0.04438722;0.00570988;0.84986412;0.00004177;20.47162380
1673;0.07113498;0.04418640;0.00563143;0.84542483;0.00004099;20.01151902
1674;0.07220285;0.04487827;0.00566794;0.85808388;0.00004104;19.98742739
1675;0.13075267;0.08132013;0.01017984;0.88341289;0.00007331;20.22478301
1676;1.77639067;1.11032300;0.13785203;1.88944250;0.00098770;40.26865621
1677;4.44528107;3.16759487;0.39436983;3.72231315;0.00282639;76.16534745
1678;5.95126344;7.32210330;0.93479672;7.47026979;0.00677584;143.87168236
1679;1.33520453;7.31970099;1.00841040;11.28007269;0.00757411;216.03271178
1680;1.99245109;8.89328482;1.33274630;15.79940908;0.01042288;301.76417418
1681;2.75028243;8.16486691;1.38185523;19.64308779;0.01145527;378.14073208
1682;3.39102809;5.94709184;1.14603511;21.06710104;0.01013540;417.35466858
1683;3.62992382;3.99294822;0.85028094;20.93350327;0.00795368;428.70583496
1684;3.11558476;2.41423489;0.54555710;18.57773686;0.00532313;397.31442865
1685;1.21542875;0.87601791;0.20149053;13.44694267;0.00201719;310.64614935
1686;0.36180771;0.20390273;0.04570369;8.52703489;0.00046004;213.80352589
1687;0.33020574;0.15744189;0.03382381;5.39048054;0.00033910;145.14908810
1688;0.34674162;0.15592314;0.03215304;3.54704378;0.00032084;101.02167031
1689;0.38488363;0.17206636;0.03414448;2.51466558;0.00033907;73.26930434
1690;0.34531178;0.15790336;0.03023576;1.88481722;0.00029885;55.11485035
1691;0.32978664;0.15542882;0.02877306;1.48683777;0.00028300;43.19576909
1692;0.38345174;0.18720523;0.03357223;1.20702599;0.00032855;34.70298002
1693;0.39247482;0.20068976;0.03495528;1.03937928;0.00034049;28.87831499
1694;0.29281890;0.15735066;0.02667092;0.90525983;0.00025860;25.96107934
1695;0.27525049;0.15374898;0.02537781;0.84260026;0.00024482;22.70986367
1696;0.25831216;0.14969940;0.02409031;0.81031641;0.00023120;20.65141914
1697;0.21073111;0.12641112;0.01985198;0.79817654;0.00018952;19.55198532
1698;0.17977520;0.11088788;0.01700251;0.80694675;0.00016140;19.14933754
1699;0.13931580;0.08793818;0.01317219;0.83351637;0.00012430;19.33759118
1700;0.58745163;0.37707183;0.05519506;1.64397081;0.00051759;35.54422528
1701;0.53406944;0.36196844;0.05205230;2.56377555;0.00048615;55.34352795
1702;0.97014647;0.67364597;0.09517826;3.80466568;0.00088507;83.38727999
1703;1.75200862;1.27994658;0.17860880;5.34382762;0.00165754;119.60769217
1704;2.89542685;2.39500866;0.33317316;7.32648608;0.00309990;166.18044873
1705;3.65938282;4.04065949;0.57006482;9.80796796;0.00536420;223.50736523
1706;2.33673006;5.00684611;0.73621430;12.36826662;0.00710401;285.38545507
1707;2.23965865;3.95836364;0.61892605;12.98033569;0.00619037;311.59255348
1708;1.34113004;2.09126277;0.34180921;11.89329021;0.00352320;300.24793340
1709;0.79877920;0.90616579;0.14904539;9.42754695;0.00155738;254.61013208
1710;0.16501324;0.14727917;0.02378619;6.00294291;0.00024896;178.22539098
1711;0.15380842;0.11549274;0.01805920;3.80808308;0.00018786;122.31466563
1712;0.16119702;0.11247129;0.01704767;2.55416851;0.00017619;85.23007251
1713;0.17431085;0.11833390;0.01741490;1.81216234;0.00017882;61.76994061
1714;0.19623262;0.13282012;0.01901015;1.34226896;0.00019393;45.90309194
1715;0.18249884;0.12508865;0.01744077;1.05235290;0.00017678;36.53188097
1716;0.20618413;0.14380835;0.01955587;0.89127718;0.00019693;29.49648144
1717;0.22211033;0.15866305;0.02107576;0.79337574;0.00021087;25.51482064
1718;0.20383926;0.14970009;0.01944976;0.81644288;0.00019337;23.54309210
1719;0.20920495;0.15734582;0.02001120;0.75972469;0.00019766;21.62692439
1720;0.19217905;0.14826897;0.01847488;0.73776066;0.00018129;20.72430909
1721;0.19309776;0.15249991;0.01862755;0.74588683;0.00018155;20.79122193
1722;0.15838193;0.12798271;0.01533400;0.76589517;0.00014841;21.16037543
1723;0.18580134;0.15276761;0.01795796;0.78868835;0.00017255;21.67966576
1724;0.46950997;0.39385350;0.04546504;1.44101326;0.00043367;38.06780199
1725;1.72248546;1.50514124;0.17124202;3.10672650;0.00162386;80.92749399
1726;5.44974718;6.66890554;0.75861357;7.02118508;0.00720217;175.21137487
1727;1.32928857;6.54601971;0.79906321;10.04949934;0.00785834;255.66598475
1728;1.88161270;8.23505526;1.08296656;13.78090321;0.01107455;349.48474126
1729;2.54474646;5.49730427;0.81016929;14.48126580;0.00878977;383.09450715
1730;1.15363586;1.48667749;0.23504083;11.32490626;0.00266545;324.66395091
1731;0.36640269;0.35157727;0.05469990;7.16187550;0.00062414;228.72849696
1732;0.28915470;0.22779649;0.03408592;4.53199996;0.00038650;156.77645630
1733;0.32381104;0.23635074;0.03402112;3.51020005;0.00038283;122.39529460
1734;0.13437157;0.09537899;0.01324432;2.50920505;0.00014790;89.57756318
1735;0.12039188;0.08345348;0.01117893;1.77212519;0.00012372;65.92634251
1736;0.10393559;0.07182491;0.00930233;1.35095804;0.00010201;51.23630157
1737;0.10567898;0.07344996;0.00921641;1.12806842;0.00010014;40.63952890
1738;0.10165800;0.07141895;0.00870130;0.99650904;0.00009368;34.53615058
1739;0.10292492;0.07319915;0.00867628;0.93612776;0.00009255;31.08953341
1740;0.19697240;0.14185290;0.01638840;0.89742757;0.00017323;29.06998175
1741;0.21236441;0.15667197;0.01768885;0.86774312;0.00018538;27.46291255
1742;0.22825613;0.17275585;0.01909038;0.85605981;0.00019838;26.68176176
1743;0.19915602;0.15482440;0.01676766;0.86062795;0.00017278;26.51436985
1744;0.16769755;0.13329470;0.01415852;0.86666927;0.00014464;26.40394668
1745;0.14954874;0.12096429;0.01260918;0.88465305;0.00012768;27.72868779
1746;0.13380776;0.10978553;0.01123775;0.90936711;0.00011276;28.52156237
1747;0.18205930;0.15107518;0.01519528;0.94659949;0.00015106;29.38018343
1748;1.54964577;1.30639209;0.12926886;2.45144663;0.00127334;71.68033989
1749;4.29257585;4.21313327;0.41580080;5.12180499;0.00408515;145.47715885
1750;3.03284325;5.74234414;0.58488018;7.77067180;0.00582898;221.26662623
1751;1.70294603;6.94420498;0.74486537;10.38183259;0.00760952;295.05350149
1752;2.01584364;5.65301991;0.65138278;11.62024775;0.00689554;335.35100096
1753;2.24751486;6.86552163;0.83681274;12.58341349;0.00913640;368.23783560
1754;2.43069670;4.68872415;0.61981854;12.46526278;0.00707695;371.62948442
1755;2.41366034;5.46213683;0.75551922;12.83397918;0.00890322;385.63182372
1756;2.40229931;3.28715102;0.48462082;11.41869603;0.00596122;355.75597322
1757;0.89484143;1.26390714;0.18948640;7.87991258;0.00238829;267.12269700
1758;0.39306382;0.44240794;0.06438660;4.32511016;0.00081339;167.06780871
1759;0.33701068;0.34186226;0.04754620;2.55087859;0.00059625;107.07721448
1760;0.37294505;0.37406686;0.04978479;1.72055182;0.00061890;73.09464449
1761;0.34097564;0.35526493;0.04542375;1.33034932;0.00055983;53.51991336
1762;0.27778961;0.30328747;0.03735098;1.12671353;0.00045618;42.46450235
1763;0.23092735;0.26213161;0.03115007;1.04364325;0.00037675;36.33243748
1764;0.33842154;0.39566206;0.04545218;1.02215060;0.00054410;33.46858144
1765;0.24230474;0.29885794;0.03333183;0.98672204;0.00039528;31.63102475
1766;0.20564102;0.26151403;0.02832795;0.98432555;0.00033247;31.20104016
1767;0.17823338;0.23136883;0.02437221;0.98595432;0.00028295;31.31003059
1768;0.12682140;0.16680106;0.01710779;1.00091180;0.00019638;32.22347152
1769;0.11815916;0.15546597;0.01553562;1.01555079;0.00017621;32.85773099
1770;0.10773130;0.14146282;0.01379233;1.01205249;0.00015453;33.87989459
1771;0.09705127;0.12697415;0.01209312;1.04170321;0.00013380;34.58581546
1772;0.20051322;0.26062176;0.02427412;1.15404991;0.00026514;37.84833846
1773;0.45657738;0.59858396;0.05467295;1.99402878;0.00058987;64.32959659
1774;1.10812388;1.48535308;0.13368061;3.37227224;0.00142710;110.87886435
1775;1.11346514;1.63415233;0.14644875;4.16449653;0.00155445;142.98857372
1776;0.83872765;1.30592961;0.11672862;4.25281670;0.00123264;155.08491910
1777;0.81101533;1.25798160;0.11173133;4.38277338;0.00117142;166.76426593
1778;0.97896342;1.49546510;0.13193388;4.45714029;0.00137276;174.31050858
1779;0.55008731;0.85359165;0.07501035;3.81743968;0.00077551;157.60059581
1780;0.52330278;0.77844888;0.06768454;3.16676632;0.00069284;136.15687990
1781;0.28602637;0.41786336;0.03594265;2.33541502;0.00036411;107.36823991
1782;0.27775683;0.39491604;0.03350793;1.68761501;0.00033531;82.43693522
1783;0.23008534;0.32602980;0.02730919;1.29432112;0.00026993;63.89139660
1784;0.23919157;0.33978471;0.02810695;1.14491414;0.00027432;53.10776068
1785;0.21230955;0.30423764;0.02488072;1.01524510;0.00023981;47.00247485
1786;0.33303980;0.48111456;0.03892129;0.95801321;0.00037041;43.87321832
1787;0.37897440;0.56333567;0.04519155;0.91570460;0.00042501;41.96065255
1788;0.25643435;0.39543064;0.03150246;0.89208611;0.00029288;41.22434143
1789;0.19988853;0.31338630;0.02477377;0.88529168;0.00022751;41.37367895
1790;0.15045147;0.23746354;0.01862697;0.88531798;0.00016890;41.89835864
1791;0.12780685;0.20138361;0.01567607;0.86584074;0.00014030;41.98006343
1792;0.15883692;0.24910998;0.01925074;0.88091951;0.00017003;43.30114494
1793;0.13637553;0.21376362;0.01641675;0.88706807;0.00014311;44.71562935
1794;0.14106312;0.22014112;0.01680754;0.87413866;0.00014458;45.85397544
1795;0.17588498;0.27352440;0.02077520;0.88798669;0.00017634;46.14211969
1796;0.61203714;0.95253512;0.07204762;1.26696477;0.00060353;60.05054354
1797;1.04455598;1.71118302;0.12961615;1.95580348;0.00107424;89.55138991
1798;1.82292263;3.29172589;0.25117456;3.03813756;0.00206532;133.87204085
1799;4.33773959;10.85420758;0.84433891;5.85324779;0.00692863;217.88171078
1800;1.07761809;7.14208674;0.60299145;7.21548828;0.00508635;261.39742720
1801;0.77486009;3.40193741;0.30290869;6.75409192;0.00259583;252.26738160
