t,plant,axis,organ,AA_consumption_mstruct,C_exudation,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,Nstruct,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_min_upt,R_residual,Respi_growth,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Total_Organic_Nitrogen,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,age_from_flowering,amino_acids,cytokinins,delta_mstruct_growth,mstruct,nitrates,proteins,rate_mstruct_death,regul_transpiration,senesced_mstruct,starch,structure,sucrose,sucrose_consumption_mstruct,sum_respi
1396,1,MS,roots,0.00811692,52.40506630,0.40734967,0.97698956,0.18978081,2.85117899,0.08928725,0.00055272,NA,0.15305756,0.36717703,NA,NA,NA,0.13139816,0.28030436,0.69953556,NA,0.55078811,NA,NA,41.03108974,5.60735454,262.02533148,0.92487916,NA,1.55114138,15.82704635,0.00002273,0.11050446,27.30254954,NA,0.00000000,0.00197838,0.00000000,NA,NA,910.40617450,0.81396489,0.65163274
1397,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.29656380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1622.95884310,NA,NA
1397,1,MS,roots,0.00419584,39.39261731,0.19854554,0.38935504,0.07538569,2.75744314,0.07973237,0.00055278,NA,0.14858644,0.35792181,NA,NA,NA,0.12953124,0.14489633,0.67902855,NA,0.53565863,NA,NA,41.35915779,4.16224792,196.96308657,0.90156626,NA,1.87501359,15.81081171,0.00001175,0.11051620,27.73836153,NA,0.00000000,0.00079226,0.00000000,NA,NA,926.37018821,0.42075881,0.63603949
1398,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.86797585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1620.41617111,NA,NA
1398,1,MS,roots,0.00356501,25.36431080,0.07511031,0.12369722,0.02354940,2.73155301,0.05845973,0.00055283,NA,0.14797048,0.35625251,NA,NA,NA,0.13028690,0.12311181,0.67615256,NA,0.53523810,NA,NA,41.64551353,2.65067049,126.82155399,0.89736148,NA,2.15780432,15.84634468,0.00000998,0.11052619,28.43718965,NA,0.00000000,0.00024775,0.00000000,NA,NA,936.22084651,0.35749957,0.63450988
1399,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.44594760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1617.20128526,NA,NA
1399,1,MS,roots,0.00343127,16.05604810,0.07433295,0.10901961,0.02029054,2.71614670,0.03978251,0.00055288,NA,0.14790315,0.35521109,NA,NA,NA,0.13121001,0.11849317,0.67578619,NA,0.53682239,NA,NA,41.82509730,1.66030583,80.28024049,0.89473827,NA,2.33395682,15.88531103,0.00000961,0.11053579,29.14874665,NA,0.00000000,0.00021298,0.00000000,NA,NA,941.97492836,0.34408770,0.63432426
1400,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.02218461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1614.70946432,NA,NA
1400,1,MS,roots,0.00319410,10.57404485,0.07582998,0.10537080,0.01917973,2.69858342,0.02736036,0.00055292,NA,0.14770031,0.35346865,NA,NA,NA,0.13165917,0.11030309,0.67480477,NA,0.53787716,NA,NA,41.94040101,1.08124114,52.87022424,0.89034924,NA,2.44606642,15.92550721,0.00000894,0.11054474,29.86010009,NA,0.00000000,0.00020083,0.00000000,NA,NA,945.33916622,0.32030484,0.63282813
1401,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.60441819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1612.77987149,NA,NA
1401,1,MS,roots,0.00272885,7.11363553,0.08131685,0.11041952,0.01966955,2.67646796,0.01887823,0.00055296,NA,0.14722380,0.35087792,NA,NA,NA,0.13168916,0.09423617,0.67258124,NA,0.53785744,NA,NA,42.01085690,0.71905643,35.56817763,0.88382347,NA,2.51379346,15.96521620,0.00000764,0.11055238,30.56040295,NA,0.00000000,0.00020544,0.00000000,NA,NA,947.23992649,0.27364875,0.62979088
1402,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.20702422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1611.21352137,NA,NA
1402,1,MS,roots,0.00216073,4.87106788,0.08062150,0.10899618,0.01901838,2.65239331,0.01313757,0.00055299,NA,0.14662232,0.34787664,NA,NA,NA,0.13147524,0.07461735,0.66979676,NA,0.53731150,NA,NA,42.05666059,0.48684609,24.35533940,0.87626357,NA,2.55743642,16.00552173,0.00000605,0.11055843,31.25505238,NA,0.00000000,0.00019814,0.00000000,NA,NA,948.23044656,0.21667841,0.62597420
1403,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.80506604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1609.51937506,NA,NA
1403,1,MS,roots,0.00126247,3.31700583,0.08022021,0.10898609,0.01864091,2.62180342,0.00903757,0.00055301,NA,0.14564002,0.34392996,NA,NA,NA,0.13090885,0.04359717,0.66528818,NA,0.53529118,NA,NA,42.08522806,0.32773010,16.58502915,0.86632231,NA,2.58474143,16.04598717,0.00000353,0.11056196,31.94036465,NA,0.00000000,0.00019372,0.00000000,NA,NA,948.66194399,0.12660013,0.62047883
1404,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.40235954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1607.67546616,NA,NA
1404,1,MS,roots,0.00039810,2.09847256,0.06588044,0.09046981,0.01518017,2.59194640,0.00578118,0.00055301,NA,0.14469574,0.34001435,NA,NA,NA,0.13030965,0.01374764,0.66096801,NA,0.53337279,NA,NA,42.11444282,0.20494494,10.49236279,0.85645933,NA,2.61355809,16.08970422,0.00000111,0.11056308,32.63490711,NA,0.00000000,0.00015736,0.00000000,NA,NA,948.67807835,0.03992123,0.61501974
1405,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.01420866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1606.06027935,NA,NA
1405,1,MS,roots,0.00027298,1.35480265,0.06028351,0.08364724,0.01377412,2.57710826,0.00377143,0.00055302,NA,0.14458433,0.33801980,NA,NA,NA,0.13029400,0.00942705,0.66045454,NA,0.53446884,NA,NA,42.14122363,0.13081119,6.77401323,0.85143527,NA,2.64006591,16.13495143,0.00000076,0.11056384,33.33136409,NA,0.00000000,0.00014240,0.00000000,NA,NA,948.38447216,0.02737485,0.61289814
1406,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.62617693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1604.45741718,NA,NA
1406,1,MS,roots,0.00000000,0.84847269,0.05151007,0.07225833,0.01168285,2.55921028,0.00239003,0.00055302,NA,0.14430355,0.33559630,NA,NA,NA,0.13014947,0.00000000,0.65917192,NA,0.53490026,NA,NA,42.17127915,0.08097901,4.24236345,0.84533074,NA,2.67012143,16.18233980,0.00000000,0.11056384,34.03329289,NA,0.00000000,0.00012044,0.00000000,NA,NA,947.90703749,0.00000000,0.61004932
1407,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.24576435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1602.86814491,NA,NA
1407,1,MS,roots,0.00000000,0.51072758,0.05847181,0.08280890,0.01315106,2.54702247,0.00145016,0.00055302,NA,0.14432738,0.33389902,NA,NA,NA,0.13022828,0.00000000,0.65928078,NA,0.53638060,NA,NA,42.19086300,0.04818658,2.55363790,0.84105547,NA,2.68970529,16.22842736,0.00000000,0.11056384,34.72037855,NA,0.00000000,0.00013518,0.00000000,NA,NA,947.28178565,0.00000000,0.60845468
1408,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.86857854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1601.25407008,NA,NA
1408,1,MS,roots,0.00000000,0.27055902,0.04689753,0.06726470,0.01050088,2.53462212,0.00077702,0.00055302,NA,0.14434994,0.33215825,NA,NA,NA,0.13027237,0.00000000,0.65938384,NA,0.53783358,NA,NA,42.21956938,0.02523401,1.35279511,0.83667066,NA,2.71841166,16.27732699,0.00000000,0.11056384,35.41865501,NA,0.00000000,0.00010763,0.00000000,NA,NA,946.55193483,0.00000000,0.60678056
1409,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.48707484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1599.60127146,NA,NA
1409,1,MS,roots,0.00000000,0.09262367,0.05266088,0.07623640,0.01170199,2.52243043,0.00026831,0.00055302,NA,0.14437052,0.33043372,NA,NA,NA,0.13034285,0.00000000,0.65947783,NA,0.53921088,NA,NA,42.24073309,0.00853713,0.46311833,0.83232676,NA,2.73957537,16.32518111,0.00000000,0.11056384,36.10358959,NA,0.00000000,0.00011958,0.00000000,NA,NA,945.74499342,0.00000000,0.60514709
1410,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.10887365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1597.93342948,NA,NA
1410,1,MS,roots,0.00000000,0.00000000,0.04811062,0.07044750,0.01063946,2.51019399,0.00000000,0.00055302,NA,0.14438983,0.32869506,NA,NA,NA,0.13038865,0.00000000,0.65956606,NA,0.54054587,NA,NA,42.26554271,0.00000000,-0.18572263,0.82794727,NA,2.76438500,16.37424722,0.00000000,0.11056384,36.78993800,NA,0.00000000,0.00010840,0.00000000,NA,NA,944.87818800,0.00000000,0.60347355
1411,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.73910333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1596.26159426,NA,NA
1411,1,MS,roots,0.00000000,0.00000000,0.04557634,0.06739497,0.01001858,2.49796019,0.00000000,0.00055302,NA,0.14440792,0.32695066,NA,NA,NA,0.13044460,0.00000000,0.65964869,NA,0.54183536,NA,NA,42.29289601,0.00000000,-0.62245102,0.82355330,NA,2.79173829,16.42407880,0.00000000,0.11056384,37.47494144,NA,0.00000000,0.00010177,0.00000000,NA,NA,943.96473217,0.00000000,0.60180318
1412,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.10296923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1599.51907674,NA,NA
1412,1,MS,roots,0.00000000,1.92833184,0.12172570,0.18155409,0.02657618,2.48775021,0.00564159,0.00055302,NA,0.14442687,0.32561579,NA,NA,NA,0.13052923,0.00000000,0.65973523,NA,0.54287567,NA,NA,42.26287888,0.17542830,9.64165918,0.82019091,NA,2.76172116,16.45747897,0.00000000,0.11056384,38.04199301,NA,0.00000000,0.00026915,0.00000000,NA,NA,943.97428802,0.00000000,0.60057189
1413,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.04315648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1614.04842415,NA,NA
1413,1,MS,roots,0.00000000,8.25580103,0.26038674,0.39852886,0.05758459,2.48132668,0.02314080,0.00055302,NA,0.14445506,0.32520967,NA,NA,NA,0.13049993,0.00000000,0.65986403,NA,0.54351428,NA,NA,42.15496590,0.74277363,41.27900517,0.81916792,NA,2.65380818,16.45996020,0.00000000,0.11056384,38.39007599,NA,0.00000000,0.00058200,0.00000000,NA,NA,946.78297465,0.00000000,0.60016466
1414,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.08923187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1633.30768953,NA,NA
1414,1,MS,roots,0.00000000,14.88469438,0.37180733,0.59761966,0.08558175,2.47834807,0.03902113,0.00055302,NA,0.14449405,0.32570212,NA,NA,NA,0.13029485,0.00000000,0.66004213,NA,0.54380638,NA,NA,41.99825562,1.32548303,74.42347189,0.82040835,NA,2.49709791,16.43449198,0.00000000,0.11056384,38.53944385,NA,0.00000000,0.00086484,0.00000000,NA,NA,952.52330050,0.00000000,0.60049102
1415,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.48616197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1660.86286880,NA,NA
1415,1,MS,roots,0.00000000,23.93726758,0.67674128,1.16051307,0.16529029,2.48504859,0.05278939,0.00055302,NA,0.14453796,0.32807166,NA,NA,NA,0.13002423,0.00000000,0.66024269,NA,0.54311969,NA,NA,41.62326320,2.12485378,119.68633789,0.82637697,NA,2.12210548,16.32927448,0.00000000,0.11056384,38.13047872,NA,0.00000000,0.00167291,0.00000000,NA,NA,962.26552625,0.00000000,0.60263384
1416,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.44398234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1707.43480498,NA,NA
1416,1,MS,roots,0.00027321,41.37724719,1.72618934,3.44672891,0.49300148,2.53620415,0.03732987,0.00055302,NA,0.14485198,0.33749786,NA,NA,NA,0.12944806,0.00943491,0.66167256,NA,0.53919417,NA,NA,40.38527909,3.81000032,206.88623597,0.85012056,NA,0.88384816,15.89609016,0.00000076,0.11056461,35.45301010,NA,0.00000000,0.00502183,0.00000000,NA,NA,979.67663887,0.02739766,0.61179790
1417,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.23376708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1758.83857261,NA,NA
1417,1,MS,roots,0.00134466,55.82329347,0.80111309,3.57592166,0.53551503,2.60492647,0.04081003,0.00055304,NA,0.14608413,0.35028068,NA,NA,NA,0.12689247,0.04643556,0.66727818,NA,0.53763566,NA,NA,40.23625957,5.27398694,279.11646736,0.88231909,NA,0.73348398,15.42022023,0.00000377,0.11056837,32.67822476,NA,0.00000000,0.00560354,0.00000000,NA,NA,1003.31940946,0.13484241,0.62325728
1418,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.67385438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1809.06824939,NA,NA
1418,1,MS,roots,0.00521462,65.26551352,0.61905861,3.08642465,0.48644559,2.72352664,0.05516305,0.00055311,NA,0.15058723,0.37047626,NA,NA,NA,0.12996193,0.18007836,0.68775650,NA,0.54826229,NA,NA,40.37905054,6.25462006,326.32756760,0.93318958,NA,0.87106033,14.99458753,0.00001460,0.11058297,30.44195387,NA,0.00000000,0.00524716,0.00000000,NA,NA,1030.58486376,0.52292251,0.65102543
1419,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.43967332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1848.50309519,NA,NA
1419,1,MS,roots,0.02090158,63.99453540,0.49536853,1.97087188,0.32424020,3.09349909,0.06747000,0.00055340,NA,0.17005750,0.42493815,NA,NA,NA,0.14393150,0.72180119,0.77626958,NA,0.61539447,NA,NA,40.64125814,6.13454593,319.97267698,1.07037318,NA,1.11236634,14.73852748,0.00005852,0.11064150,29.45064126,NA,0.00000000,0.00359678,0.00000000,NA,NA,1055.06696659,2.09601034,0.73892716
1420,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.48867073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1871.76455944,NA,NA
1420,1,MS,roots,0.02395845,53.81231982,0.28404465,0.85397898,0.14274240,3.16407093,0.07258900,0.00055374,NA,0.17424954,0.43789406,NA,NA,NA,0.14792938,0.82736501,0.79492320,NA,0.63029559,NA,NA,41.00243070,5.10141003,269.06159908,1.10300770,NA,1.44958046,14.66554603,0.00006708,0.11070858,29.60940337,NA,0.00000000,0.00161094,0.00000000,NA,NA,1074.61587308,2.40255297,0.76007298
1421,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.18714974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1879.50993093,NA,NA
1421,1,MS,roots,0.01520073,37.92089452,0.16023819,0.36752682,0.06080007,2.94833515,0.06073670,0.00055395,NA,0.16309981,0.41014481,NA,NA,NA,0.14177201,0.52493205,0.74377237,NA,0.59116454,NA,NA,41.31127125,3.54967051,189.60447261,1.03311035,NA,1.74322028,14.67015940,0.00004256,0.11075114,30.19198533,NA,0.00000000,0.00068958,0.00000000,NA,NA,1088.37767730,1.52432970,0.71501662
1422,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.72681237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1876.78076150,NA,NA
1422,1,MS,roots,0.00704540,21.32635801,0.05824709,0.11254596,0.01826499,2.75545249,0.03833087,0.00055405,NA,0.15329633,0.38438878,NA,NA,NA,0.13609457,0.24330107,0.69894177,NA,0.55743070,NA,NA,41.54489252,1.97304994,106.63179007,0.96823370,NA,1.96979616,14.71356548,0.00001973,0.11077087,30.97086150,NA,0.00000000,0.00020709,0.00000000,NA,NA,1095.94627903,0.70651248,0.67377968
1423,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.20622984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1873.79208845,NA,NA
1423,1,MS,roots,0.00588933,12.81540740,0.07509182,0.13157777,0.02087823,2.71774325,0.02438071,0.00055413,NA,0.15201394,0.37967168,NA,NA,NA,0.13597722,0.20337816,0.69299169,NA,0.55446678,NA,NA,41.67350999,1.16973162,64.07703702,0.95635183,NA,2.09252429,14.75403694,0.00001649,0.11078736,31.71997675,NA,0.00000000,0.00023602,0.00000000,NA,NA,1099.90855341,0.59058192,0.66766285
1424,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.66905564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1870.92769510,NA,NA
1424,1,MS,roots,0.00562700,7.55823070,0.09014475,0.15224032,0.02365125,2.69942112,0.01473206,0.00055421,NA,0.15176898,0.37732658,NA,NA,NA,0.13620788,0.19431919,0.69177659,NA,0.55517358,NA,NA,41.73374696,0.68008638,37.79115350,0.95044480,NA,2.14713426,14.79182133,0.00001576,0.11080312,32.44302293,NA,0.00000000,0.00026664,0.00000000,NA,NA,1101.57955175,0.56427592,0.66530345
1425,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.11011707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1868.53082224,NA,NA
1425,1,MS,roots,0.00557072,4.71624078,0.11212595,0.18873566,0.02874093,2.68612569,0.00920720,0.00055429,NA,0.15175605,0.37550557,NA,NA,NA,0.13636223,0.19237562,0.69162027,NA,0.55658965,NA,NA,41.74354530,0.41785579,23.58120388,0.94585786,NA,2.15136187,14.82468647,0.00001560,0.11081871,33.12512681,NA,0.00000000,0.00032319,0.00000000,NA,NA,1102.00045733,0.55863207,0.66362384
1426,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.57388325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1865.58963257,NA,NA
1426,1,MS,roots,0.00560603,2.64294346,0.09145768,0.15687543,0.02344927,2.67422516,0.00517308,0.00055437,NA,0.15184613,0.37374978,NA,NA,NA,0.13641090,0.19359493,0.69193280,NA,0.55840278,NA,NA,41.75377187,0.23073384,13.21471728,0.94143522,NA,2.15598242,14.86305278,0.00001570,0.11083441,33.83482606,NA,0.00000000,0.00026310,0.00000000,NA,NA,1101.49910192,0.56217275,0.66200681
1427,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.04599689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1862.94111588,NA,NA
1427,1,MS,roots,0.00510115,1.57787757,0.06633627,0.11594607,0.01701166,2.65064697,0.00311913,0.00055444,NA,0.15130306,0.37030959,NA,NA,NA,0.13601029,0.17615986,0.68936928,NA,0.55790945,NA,NA,41.77854446,0.13571191,7.88938787,0.93276975,NA,2.17565385,14.90780995,0.00001428,0.11084869,34.57720061,NA,0.00000000,0.00019038,0.00000000,NA,NA,1100.59895091,0.51154376,0.65762294
1428,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.52877321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1860.34301700,NA,NA
1428,1,MS,roots,0.00513606,0.98674421,0.03897228,0.06898264,0.00993368,2.63737812,0.00198981,0.00055451,NA,0.15138847,0.36827469,NA,NA,NA,0.13609597,0.17736542,0.68966899,NA,0.55975912,NA,NA,41.82507628,0.08361586,4.93372106,0.92764406,NA,2.21704961,14.95985803,0.00001438,0.11086307,35.36148276,NA,0.00000000,0.00011084,0.00000000,NA,NA,1099.43371727,0.51504453,0.65575914
1429,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.99062505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1857.61764338,NA,NA
1429,1,MS,roots,0.00543522,0.62321818,0.02368828,0.04208351,0.00594642,2.62902022,0.00128847,0.00055459,NA,0.15178170,0.36689778,NA,NA,NA,0.13646613,0.18769625,0.69136546,NA,0.56273477,NA,NA,41.88366251,0.05198573,3.11609089,0.92417578,NA,2.27020062,15.01623319,0.00001522,0.11087829,36.16906059,NA,0.00000000,0.00006612,0.00000000,NA,NA,1098.06691119,0.54504382,0.65514561
1430,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.44755527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1854.72273983,NA,NA
1430,1,MS,roots,0.00642392,0.42977891,0.01697534,0.03013559,0.00417878,2.63435137,0.00091244,0.00055468,NA,0.15298596,0.36739636,NA,NA,NA,0.13744235,0.22183942,0.69673784,NA,0.56868417,NA,NA,41.94775942,0.03527675,2.14889453,0.92543163,NA,2.32787361,15.07504731,0.00001799,0.11089628,36.98928801,NA,0.00000000,0.00004629,0.00000000,NA,NA,1096.47633116,0.64419084,0.65782467
1431,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.88649554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1851.57780859,NA,NA
1431,1,MS,roots,0.00806797,0.38695322,0.01522584,0.02697511,0.00367191,2.65285905,0.00084353,0.00055479,NA,0.15498017,0.36968860,NA,NA,NA,0.13898602,0.27861385,0.70567627,NA,0.57753350,NA,NA,42.01417258,0.03122925,1.93476610,0.93120554,NA,2.38621879,15.13536388,0.00002259,0.11091887,37.81749685,NA,0.00000000,0.00004051,0.00000000,NA,NA,1094.63595307,0.80905588,0.66365480
1432,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.30686687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1848.08889405,NA,NA
1432,1,MS,roots,0.01056316,0.48943316,0.01061454,0.01877449,0.00250966,2.68867258,0.00109716,0.00055494,NA,0.15803223,0.37433270,NA,NA,NA,0.14127011,0.36478108,0.71938146,NA,0.59031029,NA,NA,42.08755241,0.03880699,2.44716580,0.94290353,NA,2.44903547,15.19827753,0.00002958,0.11094845,38.66413948,NA,0.00000000,0.00002758,0.00000000,NA,NA,1092.48958754,1.05927356,0.67363504
1433,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.71889668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1844.30986596,NA,NA
1433,1,MS,roots,0.01286412,0.69106783,0.01103865,0.01946587,0.00255568,2.72072972,0.00159259,0.00055512,NA,0.16090550,0.37840132,NA,NA,NA,0.14344015,0.44424078,0.73222321,NA,0.60239314,NA,NA,42.16357093,0.05380524,3.45533914,0.95315194,NA,2.51218988,15.26250820,0.00003602,0.11098447,39.51894222,NA,0.00000000,0.00002797,0.00000000,NA,NA,1090.10865519,1.29001346,0.68274696
1434,1,MS,phloem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.11531086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1840.15167962,NA,NA
