Time (days),Sucrose input (mol of sucrose),Final deficit in sucrose of the whole root system (mol of sucrose),Cumulated amount of C present in the root-soil system (mol of C),Cumulated amount of C that has been respired by roots (mol of C),Cumulated amount of C that has been degraded in the soil (mol of C),Root structural mass (g),Root necromass (g),Root length (m),Root surface (m2),Total root hairs mass (g),Total living root hairs surface (m2),Sucrose in the root (mol of sucrose),Hexose in the mobile pool of the roots (mol of hexose),Hexose in the reserve pool of the roots (mol of hexose),Hexose in the soil (mol of hexose),Mucilage in the soil (mol of hexose),Cells in the soil (mol of equivalent-hexose),Deficit of sucrose in the root (mol of sucrose),Deficit of hexose in the mobile pool of the roots (mol of hexose),Deficit of hexose in the soil (mol of hexose),Deficit of mucilage in the soil (mol of hexose),Deficit of cells in the soil (mol of hexose),CO2 originating from root growth (mol of C),CO2 originating from root maintenance (mol of C),Structural mass produced (g),Hexose unloaded from phloem (mol of hexose),Sucrose reloaded in the phloem (mol of hexose),Hexose mobilized from reserve (mol of hexose),Hexose stored as reserve (mol of hexose),Hexose emitted in the soil (mol of hexose),Hexose taken up from the soil (mol of hexose),Mucilage secreted in the soil (mol of hexose),Cells release in the soil (mol of equivalent-hexose),Total rhizodeposition (mol of hexose),Hexose degraded in the soil (mol of hexose),Mucilage degraded in the soil (mol of hexose),Cells degraded in the soil (mol of equivalent-hexose),Concentration of hexose in the main root tip (mol of hexose per g),Soil temperature (degree Celsius)
4.250000034,1.8000000143999998e-06,0.0,0.002190907759039317,1.2534184376044518e-05,1.366956477835015e-06,0.0011570615643895635,0.0,0.030065643662733118,6.446158838102903e-05,3.312688548066704e-05,0.00011042295160222347,8.833068242380422e-05,0.00012555312442863865,5.950942249351154e-06,4.9885737898233694e-05,2.3969224570874868e-08,1.1110193081615906e-08,0.0,0.0,0.0,0.0,0.0,1.238871282211703e-07,1.607199244977394e-08,1.166131498402685e-05,2.280181209307851e-06,0.0,1.3734497512042624e-06,1.4366038264654347e-06,8.070115388566109e-07,4.5120978800862397e-10,5.016711059927012e-10,1.2680067702408813e-10,8.07188800851619e-07,4.353809820479944e-09,2.077121183415435e-10,1.8648352551820158e-11,0.0125416065557135,10
4.291666701,1.8000000143999998e-06,0.0,0.0022123373982064426,1.2675808089328701e-05,1.3947318023581568e-06,0.001168231637501076,0.0,0.0303558922097364,6.509987827311546e-05,3.365203247824222e-05,0.00011217344159414073,8.898893411428364e-05,0.00012687497465574047,6.009418349896592e-06,5.069191189366639e-05,2.426103378839096e-08,1.12164862106178e-08,0.0,0.0,0.0,0.0,0.0,1.2539431102131197e-07,1.6229402262870804e-08,1.1695220109087844e-05,2.28349664784112e-06,0.0,1.3879930192710877e-06,1.4464691198165268e-06,8.110294987308751e-07,4.558686978386855e-10,5.025635964902294e-10,1.251249035417967e-10,8.112013185330684e-07,4.399634600342934e-09,2.1075437897413747e-10,1.883177453990197e-11,0.014163479474364261,10
4.333333368,1.8000000143999998e-06,0.0,0.0022337650088739267,1.2819096926141006e-05,1.4228075249288895e-06,0.0011794011326630163,0.0,0.030646125739020282,6.573813513951205e-05,3.42115597737029e-05,0.00011403853257900967,8.964583039323132e-05,0.00012819439714335966,6.068063462183596e-06,5.150272617277473e-05,2.4550053464327297e-08,1.1320281709912976e-08,0.0,0.0,0.0,0.0,0.0,1.2690049112550338e-07,1.6388345686801242e-08,1.172902245740082e-05,2.2862074709046863e-06,0.0,1.4015382580495016e-06,1.4601833703365057e-06,8.157212638082214e-07,4.606382845854364e-10,5.029447906003784e-10,1.2281106446036934e-10,8.158863813786967e-07,4.4463464152928955e-09,2.1392511466404321e-10,1.901556516519525e-11,0.016036108994189936,10
4.375000034999999,1.8000000143999998e-06,0.0,0.002255190584240781,1.2964050247079465e-05,1.4511910920055907e-06,0.0011905699118841839,0.0,0.03093634066495512,6.637635109500733e-05,3.4805464055014504e-05,0.000116018213516715,9.030138929512633e-05,0.00012951114664852366,6.126876879695992e-06,5.2318391249067435e-05,2.483599397889683e-08,1.1420945300353793e-08,0.0,0.0,0.0,0.0,0.0,1.2840526175538413e-07,1.6548059183074177e-08,1.1762683502479182e-05,2.2888822250099696e-06,0.0,1.4151223702203716e-06,1.4739357877327675e-06,8.206248100105986e-07,4.655607954757015e-10,5.031650857302446e-10,1.1986060964492085e-10,8.207822749104981e-07,4.494172922418713e-09,2.1722457116071197e-10,1.919701920410411e-11,0.017994530240191056,10
4.416666702,1.8000000143999998e-06,0.0,0.0022765702483484264,1.3154713346116997e-05,1.4798778298567757e-06,0.001206978468639521,0.0,0.031375231141317586,6.732744949769861e-05,3.534385502405503e-05,0.0001178128500801834,9.095558133321479e-05,0.00013078672046390555,6.185408430927979e-06,5.313860606485619e-05,2.5117886372885817e-08,1.152713337689246e-08,0.0,6.009985910927542e-12,0.0,0.0,0.0,1.7395601167679744e-07,1.670708736073411e-08,1.6946947724377454e-05,2.291615952623049e-06,0.0,1.4286413798460708e-06,1.4871729310780571e-06,8.252266481471401e-07,4.704561577127795e-10,5.022647106554432e-10,1.2556253439695256e-10,8.253840192344799e-07,4.541376200672762e-09,2.2037231666646126e-10,1.937445785828377e-11,0.01996498150016814,10
4.458333369,1.8000000143999998e-06,0.0,0.0022979201502233452,1.337537564699536e-05,1.5088322834094983e-06,0.0012279678964122209,0.0,0.0319440996168863,6.855208352727214e-05,3.560673396821026e-05,0.0001186891132273675,9.157445690257818e-05,0.0001320983571103283,6.2425617458366295e-06,5.396181792252728e-05,2.5393929133920627e-08,1.1647176815051155e-08,0.0,0.0,0.0,0.0,0.0,2.037999306730446e-07,1.686237020531806e-08,2.1252306716855282e-05,2.36224889007325e-06,0.0,1.4418420587641518e-06,1.498995373672802e-06,8.282703364501769e-07,4.748654917834285e-10,4.985832386196669e-10,1.3963193205688864e-10,8.284336861290701e-07,4.58361328730405e-09,2.22540477584854e-10,1.9588493898196352e-11,0.02188626110328328,10
4.500000035999999,1.8000000143999998e-06,0.0,0.002319268360406484,1.3597420072536198e-05,1.5380586118865102e-06,0.0012489571737105056,0.0,0.032512962110036056,6.977670672967297e-05,3.5890189423052266e-05,0.00011963396474350755,9.219311000592406e-05,0.00013332741136028864,6.3745020529661325e-06,5.4792922113367e-05,2.5730354153799243e-08,1.1779821258473346e-08,0.0,0.0,0.0,0.0,0.0,2.0470316511012246e-07,1.7341260430715396e-08,2.1272732753126546e-05,2.3626938221082738e-06,0.0,1.4550673282411726e-06,1.587007635370674e-06,8.362100219287783e-07,4.793596801604048e-10,5.611901801670335e-10,1.524626204108697e-10,8.364443150491959e-07,4.626471408891574e-09,2.2476516028841564e-10,1.981817698867824e-11,0.023722672226841178,10
4.541666703,1.8000000143999998e-06,0.0,0.002340613923141006,1.3821254272910943e-05,1.5680796750477717e-06,0.0012699458833148756,0.0,0.03308180747989571,7.100129494156143e-05,3.6208003903325135e-05,0.00012069334634441711,9.280864942642528e-05,0.00013455590387072183,6.509049945251292e-06,5.5627753337553845e-05,2.607216744384625e-08,1.1923789061262117e-08,0.0,0.0,0.0,0.0,0.0,2.062085039375633e-07,1.762569643718192e-08,2.130652408464305e-05,2.3689211877975363e-06,0.0,1.4960870063632493e-06,1.630634898648408e-06,8.400781295895362e-07,4.909030723256165e-10,5.692473020486305e-10,1.6404198728694368e-10,8.403205158065463e-07,4.756002330377141e-09,2.2743401200162052e-10,2.00741844981722e-11,0.025472705010996563,10
4.58333337,1.8000000143999998e-06,0.0,0.002361957161939518,1.4046875698076536e-05,1.5985745010579148e-06,0.0012909336859197225,0.0,0.03365062670638603,7.222582855531445e-05,3.656018247106701e-05,0.00012091606098046256,9.342159415513174e-05,0.0001357921988690327,6.636042521069305e-06,5.646713167989939e-05,2.6417233232134765e-08,1.2077813877573897e-08,0.0,0.0,0.0,0.0,0.0,2.077109575975363e-07,1.7910467568057904e-08,2.1054616995660345e-05,2.374110571387147e-06,0.0,1.5282467371531517e-06,1.6552393129711677e-06,8.447103485484785e-07,4.988656156773939e-10,5.740450850536747e-10,1.743759339826299e-10,8.449599039518375e-07,4.833140587254492e-09,2.2897929676516114e-10,2.0351117670851575e-11,0.02713692656384755,10
4.6250000369999995,1.8000000143999998e-06,0.0,0.0023832981598088322,1.4274281872060885e-05,1.6294625539181812e-06,0.0013119202641358083,0.0,0.03421941132658487,7.326165109663988e-05,3.694672794175859e-05,0.00012095609826946015,9.404038146275368e-05,0.00013703274230965684,6.741035468083231e-06,5.731218587553843e-05,2.678001960679688e-08,1.223828142003173e-08,0.0,0.0,0.0,0.0,0.0,2.0921062805661897e-07,1.8195545927729095e-08,2.0998589402785294e-05,2.3624254135561324e-06,0.0,1.5569743405398524e-06,1.6619672875537793e-06,8.504570246162932e-07,5.05616625804008e-10,5.929685672069544e-10,1.8108180851210133e-10,8.507254583662082e-07,4.8972123514452986e-09,2.3018219254483998e-10,2.0614266054265217e-11,0.028278573686623124,10
4.666666704,1.8000000143999998e-06,0.0,0.002404636850395768,1.4503469872252845e-05,1.6608131097738993e-06,0.001332905223175497,0.0,0.03478815087808476,7.448601599835792e-05,3.73676401226808e-05,0.00012111069125922649,9.465677299287138e-05,0.0001382862970840414,6.829800547074568e-06,5.816485038823287e-05,2.715819655401751e-08,1.2406470270183045e-08,0.0,0.0,0.0,0.0,0.0,2.1070667416963737e-07,1.8481326022321462e-08,2.1031336936618602e-05,2.3672169685645696e-06,0.0,1.5812623391066915e-06,1.6700274180980276e-06,8.581505030802937e-07,5.13580894579337e-10,6.099293565409004e-10,1.8911959217537055e-10,8.584359711344306e-07,4.972409491275372e-09,2.3175240932027163e-10,2.093074202405564e-11,0.012337768832538577,10
4.708333371,1.8000000143999998e-06,0.0,0.002425973243246056,1.4734434539944717e-05,1.692621781651453e-06,0.0013538884232879897,0.0,0.03535684162215617,7.571027705346165e-05,3.782291898714224e-05,0.00012137983986079033,9.526709576089077e-05,0.00013952851625554519,6.943433046370817e-06,5.9015735505094265e-05,2.7542605609415665e-08,1.2581313559326415e-08,0.0,0.0,0.0,0.0,0.0,2.1220143912686215e-07,1.876322856501101e-08,2.1063944692961964e-05,2.379354492761254e-06,0.0,1.6012340073178885e-06,1.7148665066141365e-06,8.564536456581898e-07,5.214444645113548e-10,6.175845637634272e-10,1.960287614172467e-10,8.567458145188592e-07,5.04708433228648e-09,2.331755083652631e-10,2.1185472273879217e-11,0.010359499923209156,10
4.750000038,1.8000000143999998e-06,0.0,0.0024473073119614663,1.4967175748056613e-05,1.724915100467027e-06,0.0013748695193260638,0.0,0.03592547433728591,7.693441426713686e-05,3.8312561474846436e-05,0.00012245583261545097,9.587462706361441e-05,0.0001407708070290929,7.058031345553496e-06,5.987078442809407e-05,2.7928921645546758e-08,1.2761464103838302e-08,0.0,0.0,0.0,0.0,0.0,2.1369290832792088e-07,1.9048299783975036e-08,2.1303893864472165e-05,2.384937423352771e-06,0.0,1.6284381992870136e-06,1.7430364984696924e-06,8.607034851054758e-07,5.295647566494049e-10,6.220360583337456e-10,2.0165297587875384e-10,8.60997609383039e-07,5.124997349026133e-09,2.357200222026593e-10,2.150243136686555e-11,0.01094403184855085,10
4.791666705,1.8000000143999998e-06,0.0,0.002468639100884712,1.520168941050949e-05,1.7576528161803948e-06,0.0013958482379879031,0.0,0.03649404163854837,7.815841171746091e-05,3.883656398505307e-05,0.00012268970909347124,9.64804104631504e-05,0.00014202079203612947,7.163275753579723e-06,6.0730619067269855e-05,2.8315483847198424e-08,1.2945667302728014e-08,0.0,0.0,0.0,0.0,0.0,2.1518171604763023e-07,1.9331946405247237e-08,2.1048881605245498e-05,2.3884332297280443e-06,0.0,1.654499015075824e-06,1.7597434231020517e-06,8.655690015175422e-07,5.370642264399921e-10,6.237150899307437e-10,2.060381475197067e-10,8.658616905285527e-07,5.197298115318879e-09,2.3715288827907835e-10,2.1834948629994633e-11,0.012430461034702184,10
4.833333371999999,1.8000000143999998e-06,0.0,0.0024899686061579445,1.5437974802892172e-05,1.7908395188408404e-06,0.0014168243261254948,0.0,0.037062536629051096,7.938225459581658e-05,3.939492226661027e-05,0.00012303810480932678,9.708512472318665e-05,0.00014326677935505396,7.268678787841464e-06,6.159606452054632e-05,2.8701219769273235e-08,1.3132677262055176e-08,0.0,0.0,0.0,0.0,0.0,2.1666801828107632e-07,1.961737410160628e-08,2.1080606852348173e-05,2.3905715087275424e-06,0.0,1.6788439129090404e-06,1.784246947170781e-06,8.712602373543623e-07,5.446257696889645e-10,6.245127286551419e-10,2.0919195461970126e-10,8.71549316267948e-07,5.270158308201401e-09,2.387768065803268e-10,2.218199529253841e-11,0.014112830446779651,10
4.875000039,1.8000000143999998e-06,0.0,0.002511295824082547,1.5676029222391187e-05,1.8244816217481694e-06,0.0014377974444409866,0.0,0.037630950130793525,8.060592312498218e-05,3.9987629838701215e-05,0.00012350099816029478,9.768618017089434e-05,0.00014451389350206802,7.374238719445376e-06,6.246718061463198e-05,2.9085550923021426e-08,1.3321259435807718e-08,0.0,0.0,0.0,0.0,0.0,2.1815092795536683e-07,1.9903491543647038e-08,2.1111986320782414e-05,2.39788913338457e-06,0.0,1.7032250492603618e-06,1.808784980864274e-06,8.770123579208838e-07,5.52312597985046e-10,6.24861464504418e-10,2.111177769878269e-10,8.772960245643909e-07,5.34395123722997e-09,2.4053031075623285e-10,2.253560323528505e-11,0.015845436873664135,10
4.916666706,1.8000000143999998e-06,0.0,0.002532622471675134,1.591428068624478e-05,1.8585754787877551e-06,0.001458966514662097,0.0,0.03820903961313387,8.184503588753628e-05,4.0537501852107094e-05,0.00012382110631564588,9.828383413721844e-05,0.0001457614113960272,7.479567758370871e-06,6.334363460618247e-05,2.9467407510754388e-08,1.3513289306026518e-08,0.0,3.042408067163693e-13,0.0,0.0,0.0,2.1806246289452798e-07,2.018900095906514e-08,2.1265102667715557e-05,2.4046920961518173e-06,0.0,1.7275528564195412e-06,1.8328818953450341e-06,8.824312137034506e-07,5.599784536836336e-10,6.240294355612053e-10,2.1492282970905893e-10,8.827101875150374e-07,5.417243699279116e-09,2.421728478282402e-10,2.289295949025851e-11,0.017564494356184564,10
4.958333372999999,1.8000000143999998e-06,0.0,0.0025539694370215887,1.617793381275463e-05,1.8930833023438686e-06,0.0014842596164155726,0.0,0.03898931193604487,8.340785213897288e-05,4.079958886347031e-05,0.0001231819311308548,9.886547410425248e-05,0.0001470139299509593,7.58344344474467e-06,6.422674176515726e-05,2.986806558773672e-08,1.3718293549586738e-08,0.0,0.0,0.0,0.0,0.0,2.4318261203388575e-07,2.0470514475963522e-08,2.5101349198038262e-05,2.444321130816004e-06,0.0,1.7515449833050508e-06,1.855420669678852e-06,8.891595142521453e-07,5.671181745358534e-10,6.434491834630806e-10,2.2827996027143832e-10,8.894641252213439e-07,5.485237102826955e-09,2.4279110648075107e-10,2.3275716711218875e-11,0.01924063783013018,10
